"id_loan","CurrentBalance","loan_age","delq_sts","Margin","countLatePayment","RefinanceRateRelativity","RealGDP","ChangeUnemploymentRate","CurrentLCV","fico","flag_fthb","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","loan_purpose","orig_loan_term","cnt_borr","flag_sc","customerFeedback","Churn","ZIP","Latitude","Longitude"
"F100Q1051961","90977.93","15","0","0.8250000000000002","0","-1.2144836733367983","-1.3","0.39999999999999947","410.1274127083332","783","Y","33460","25","1","P","89","32","92000","89","8.375","R","N","FRM","MN","CO","P","360","1","NA","a tenant in my  wrote a rent check of $14.} and instead of making the check out to the park she made it out to the park managers wife the check was endorsed by the wife then endorsed by the park as  for deposit only  and deposited in the park s account. the bank also produced the tenants account statement that showed the check being cashed at the counter. my complaint is that the  personal banker   when presented with  conflicting facts regardless of the banks error in producing these  conflicti","Yes","55001","44.898776","-92.819108"
"F111Q1117722","348081.98","20","0","1.1749999999999998","0","-1.6813767808553686","0.1","-0.20000000000000018","4419.615766458334","741","N","36260","30","1","P","95","39","361000","95","5.125","C","N","FRM","UT","SF","P","360","2","NA","i have a card for  stores through  that i used to finance some appliances. the web interface is obtuse and their customer service refused to work worth me in anyway after i had brought my account current and re-configure auto bill pay.","Yes","84001","40.346686","-110.275956"
"F108Q2281156","270179.97","40","0","0.9000000000000004","0","-1.2560301852900406","4.6","-0.40000000000000036","-3725.6707133333334","705","N","36740","30","1","P","88","54","284000","88","5.25","C","N","FRM","FL","PU","C","360","2","NA","i was scammed by a predatory hecm loan executed by  on //2010. i do not feel comfortable attaching the good faith documents or any other documents relating to the fraudulent predatory loan.  accounts robbed!! great job guys","No","32801","28.541774","-81.374351"
"F107Q4104942","159229.05","16","0","1.2999999999999998","0","-1.7419228861216478","-5.4","1.4000000000000004","1427.4254525","674","N","48424","0","1","P","64","50","162000","64","6.75","R","N","FRM","FL","SF","C","360","1","NA","$11.} in  and $22.} in . i told wf resolved that we can not afford it and importantly we were approved by the tax assessor office of deferral payment. paying them this amount monthly will cause us to lose our retirement house and will result to severe hardship.","No","33401","26.715844","-80.070249"
"F107Q1049270","303080.91","55","0","1.2400000000000002","0","-1.5379883808044896","0.8","-0.09999999999999964","-452.3665973333307","671","N","42644","0","1","P","72","40","323000","72","5.99","T","N","FRM","WA","SF","C","360","2","NA","","Yes","98001","47.310617","-122.263291"
"F109Q4008259","140466.95","38","0","0.7249999999999996","0","-1.5102460623659248","2.8","-0.09999999999999964","-580.6027314583332","797","N","NA","0","1","P","80","22","304000","80","4.875","R","N","FRM","ID","SF","P","360","2","NA","i received an off from  in // ( offer  ) that offered  aa miles if i opened a  bank account and met certain spending criteria which i met. that never occurred. please investigate this fraudulent offer and helpful with a resolution","Yes","83301","42.400555","-114.524876"
"F110Q3205899","128890.76","46","0","-0.20000000000000018","0","-0.3242000357796524","4","-0.5","222.4466058333334","794","N","NA","0","1","P","58","46","147000","52","4.75","R","N","FRM","KY","SF","N","240","2","NA","","No","42001","37.030572","-88.7094"
"F109Q2003665","148060.26","16","0","-0.40000000000000036","0","-0.07225457527263579","2.7","-0.09999999999999964","-2322.2779033333336","782","N","36980","0","1","P","80","18","151000","80","4.75","R","N","FRM","KY","SF","N","360","2","NA","","No","42301","37.735778","-87.249397"
"F102Q1333835","153000","3","0","0.125","0","0.10257990584188192","2","-0.09999999999999964","-280.50000000000017","732","N","NA","0","1","P","62","43","153000","62","6.875","T","N","FRM","CO","SF","C","360","2","NA","i called the dealership and was told that the loan has nt been completely processed and funded yet and that my payment is nt due until  anyway ( which is utterly beside the point ). i was told that they could not do that because the loan may not even go through them. if they are nt in any hurry because my  payment is nt due until  i could be out a good amount of money by the time they decide to process my loan","Yes","80801","39.73228","-103.101271"
"F101Q4056646","165199.71","49","0","-0.34999999999999964","0","-0.6299488935855972","2.3","0","-1704.1389616666672","763","9","15260","0","1","P","80","33","174000","80","6.5","R","N","FRM","GA","SF","N","360","1","NA","","No","31501","31.223623","-82.350198"
"F106Q1209584","78907.32","11","0","-0.9249999999999998","0","0.033266935076948556","0.2","0.09999999999999964","-834.8344879166667","744","N","NA","0","1","S","80","22","80000","80","6.125","T","N","FRM","OH","SF","P","360","2","NA","","No","45601","39.31206","-82.957071"
"F112Q4264818","156606.52","8","0","-2.2600000000000002","0","0.7701725480701329","3.1","-0.20000000000000018","-1850.864088666667","754","9","40420","0","1","P","49","25","167000","49","2.69","R","N","FRM","IL","SF","N","151","1","NA","collected two months of  resolved insurance ( total of $5.} )  for  and the other half for . letter from wf dated  . after  telephone from wf employees i wound up with  different stories and non made sense","No","61001","42.465816","-90.110232"
"F101Q2369648","249508.98","14","0","0.5","1","-0.38019163180656435","2","-0.09999999999999964","-649.7888508333335","637","N","31084","0","1","P","75","34","253000","75","7.25","T","N","FRM","CA","SF","C","360","2","NA","","Yes","91301","34.123286","-118.758541"
"F103Q1069747","72000","5","0","-0.5250000000000004","0","-0.6436231428806636","6.9","0","-69.00000000000003","811","N","43780","0","1","P","79","999","72000","79","6.125","R","N","FRM","IN","SF","P","360","1","NA","","No","46501","41.223031","-86.246291"
"F114Q4071274","224886.12","22","0","0.6499999999999999","0","-0.7747942444783327","3.5","0","916.0940487500001","780","N","35840","12","1","P","85","44","232000","85","4.5","R","N","FRM","FL","PU","P","360","1","NA","","No","34201","27.40168","-82.468524"
"F111Q3056499","204140.71","19","0","0.9749999999999996","0","-1.7835111689287428","2.8","-0.09999999999999964","3249.9819489583333","763","N","39820","30","1","P","95","49","209000","95","5.125","C","N","FRM","CA","SF","P","360","1","NA","","No","96001","40.601778","-122.454973"
"F110Q3074335","217703.67","8","0","-0.9249999999999998","0","0.0031990150488185876","2.9","0.09999999999999964","-1316.5581737500002","798","N","14500","0","1","P","46","16","220000","46","4.625","C","N","FRM","CO","PU","P","360","1","NA","i was told these points would post to my account at the end of my // statement cycle ; they did not. i ve contacted  on multiple occasions with confirmation that the points would be posted within 5-7 business days. my first call was // -- they asked for my aadvantage account number and i have provided it to them multiple times ; it has now been approximately one month","No","80301","40.049468","-105.201421"
"F112Q3213017","206276.12","27","0","-0.625","0","0.47531549077776347","2","-0.10000000000000053","-4857.563928333334","769","N","19124","0","1","P","95","31","216000","80","3.625","C","N","FRM","TX","PU","P","360","2","NA","even much worse  charge me the late fees and interests monthly for almost a  for the mistake they made to me. when they credited me the $420.} they removed only  months late fee and interests but kept all the other month late fees and interests charge to me. it should remove away  business license to stop their business of charging customer illegally to prevent them to continue to rob money from other customers","Yes","75001","32.960047","-96.838522"
"F102Q2174176","198356.78","15","0","-0.025000000000000355","0","-1.2190655175968352","6.9","0","164.5146183333332","739","N","NA","30","1","P","95","33","202000","95","6.625","T","N","FRM","MT","SF","P","360","2","NA","","Yes","59901","48.229649","-114.385053"
"F105Q3205092","188944.14","66","0","0.125","14","-1.3923340171702527","-1.5","-0.5","-4914.805518125001","645","N","39100","0","1","P","70","51","186000","68","5.875","R","N","FRM","NY","SF","C","360","1","NA","received a notice from that my credit card account of several years standing was being cancelled due to inactivity.i had not used the card for 3 years. when i called the call center to ask about the cancellation i was told that when the account was closed the rewards balance was cancelled as well. a similar experience with airline miles happens however it is with warning that miles will be cancelled if no activity took place ( and usually with several notices to the account holder )","No","12501","41.863095","-73.573627"
"F107Q1053690","201679.32","49","0","0.25","0","-1.5173340171702527","-1.5","-0.5","-1070.9017600000004","745","N","42644","0","1","P","76","43","215000","76","6","T","N","FRM","WA","SF","C","360","1","NA","","No","98201","48.006311","-122.210044"
"F104Q2297478","193860.92","27","0","-1.3250000000000002","0","1.028195552711261","3.2","-0.1999999999999993","-5489.309644791667","756","N","22744","0","1","P","55","28","200000","55","5.625","R","N","FRM","FL","PU","P","360","2","NA","","No","33001","24.81713","-80.806001"
"F106Q1265423","97206.21","13","0","-1.4000000000000004","0","0.5048624950478091","3.1","0","-1637.9566416666669","791","N","18020","0","1","P","69","31","102000","69","5.75","R","N","FRM","IN","SF","C","180","1","NA","the gentleman on the line explained that he was calling on behalf of  and he was the  reviewing my proof of address i sent in and he thought to check with me because my  bill had an apartment number and i did not put one on my bank application. i feel as though i have been a victim of discrimination again. the reason for them closing the account has to do with the fact that my address where i am a permanent resident is a hotel","Yes","47201","39.158873","-85.993199"
"F105Q2343479","71172.37","50","0","-0.04999999999999982","0","-1.1911738968732566","1.3","0.29999999999999893","-2127.5491462500004","718","N","38900","0","1","P","57","35","85000","57","6","T","N","FRM","WA","SF","N","240","1","NA","whenever i received an email i would just logon and pay my bill. suddenly i am billed right at $.} for deferred interest.","No","98601","45.943435","-122.362522"
"F106Q1283576","234880.23","30","0","-0.8499999999999996","0","0.9370060662567417","-1.9","0.7000000000000002","-8893.290920416666","723","N","35614","0","1","P","51","47","272000","51","5.5","R","N","FRM","NY","SF","C","180","2","NA","","No","11201","40.693682","-73.989693"
"F101Q2398639","89001.94","14","0","0.625","0","-0.6824817430609507","2","-0.09999999999999964","-17.59444375000004","798","N","48424","0","1","P","45","40","90000","45","7.375","R","N","FRM","FL","PU","P","360","2","NA","","No","33401","26.715844","-80.070249"
"F109Q4245681","49264.72","52","0","0.5499999999999998","0","-1.0926637988470782","4","-0.5","1439.9664620833335","668","9","19124","0","1","I","80","43","53000","80","5.5","C","N","FRM","TX","SF","P","360","2","NA","","No","75101","32.270032","-96.702494"
"F103Q2212658","120957","45","0","-1.5499999999999998","0","0.6582669350769486","0.2","0.09999999999999964","-6100.428575416668","752","N","12260","25","1","P","90","30","128000","90","5.5","R","N","FRM","SC","SF","C","360","2","NA","we had paid for a trip with  using our credit card. i believe this would constitute a billing error and has never sufficiently answered this problem concerning the issue.","No","29801","33.588993","-81.697037"
"F115Q2183825","201062.16","10","0","-0.4249999999999998","0","0.3797164802782538","1.4","0","-1415.6060670833333","739","N","12420","30","1","P","95","50","204000","95","3.625","R","N","FRM","TX","SF","P","360","2","NA","","No","78701","30.270569","-97.742589"
"F103Q3439786","193505.29","13","0","-0.2999999999999998","0","-0.17830914179791524","3.5","0","-892.3738983333337","767","N","28140","0","1","P","95","37","196000","80","6.25","R","N","FRM","MO","SF","P","360","2","NA","","No","64001","39.114216","-93.540908"
"F114Q4127767","126557.78","22","0","-0.9500000000000002","0","0.1326462096581853","3.1","-0.20000000000000018","-2016.593095","760","N","NA","0","1","P","80","40","140000","80","3.5","R","N","FRM","MD","SF","P","180","2","NA","","No","21601","38.79365","-76.081602"
"F112Q3030759","179741.07","50","0","-0.4500000000000002","0","-0.3673537903418147","3.1","-0.20000000000000018","-3552.5740041666672","774","9","42644","0","1","P","53","29","195000","53","4","B","N","FRM","WA","PU","N","360","2","NA","i explained to the representative that what they are doing was forcing me to pay for a balance that is not due. bloomingdale s and  is defaming my character and adding incorrect information on my credit file when in fact it is not accurate. i have been a customer since   and have always made my payments timely","Yes","98001","47.310617","-122.263291"
